
Reading eigenvectors

 ns, nv, nc, nk =     1   12   12    8
 nmat =     1152

kpoints follow:
    1   0.00000   0.00000   0.00000
    2   0.00000   0.00000   0.12500
    3   0.00000   0.00000   0.25000
    4   0.00000   0.00000   0.37500
    5   0.00000   0.00000   0.50000
    6   0.00000   0.00000  -0.37500
    7   0.00000   0.00000  -0.25000
    8   0.00000   0.00000  -0.12500

exciton energies follow (eV)
wtot = sum_k |A_vck|^2. wmax = max_k |A_vck|^2. |A_vc (ikmax)|^2 = wmax.


 Special analysis for state     1   1.02651
    c    v      wtot      wmax     ikmax
    1   12   0.00137   0.00026         8
    2    1   0.06670   0.02336         4
    2    2   0.00980   0.00440         7
    2    3   0.00415   0.00139         6
    2    4   0.00506   0.00336         3
    2    5   0.00212   0.00110         3
    2    6   0.00145   0.00039         1
    2    7   0.00082   0.00040         6
    2    8   0.00044   0.00017         5
    2    9   0.00018   0.00005         8
    2   10   0.00023   0.00007         3
    2   11   0.00007   0.00004         8
    2   12   0.00006   0.00002         3
    3    1   0.15792   0.05914         1
    3    2   0.08660   0.02938         8
    3    3   0.00978   0.00360         2
    3    4   0.00391   0.00140         3
    3    5   0.00258   0.00140         2
    3    6   0.00016   0.00007         4
    3    7   0.00030   0.00017         3
    3    8   0.00054   0.00016         1
    3    9   0.00137   0.00039         8
    3   10   0.00084   0.00037         1
    3   11   0.00021   0.00008         2
    3   12   0.00031   0.00008         3
    4    1   0.01722   0.00813         6
    4    2   0.00440   0.00126         5
    4    3   0.00889   0.00649         6
    4    4   0.00860   0.00317         7
    4    5   0.00123   0.00065         1
    4    6   0.00022   0.00014         5
    4    7   0.00003   0.00001         7
    4    8   0.00007   0.00002         4
    4    9   0.00048   0.00029         4
    4   10   0.00056   0.00035         3
    4   11   0.00014   0.00004         6
    4   12   0.00009   0.00006         1
    5    1   0.00117   0.00054         5
    5    2   0.00260   0.00147         1
    5    3   0.00381   0.00238         5
    5    4   0.00486   0.00123         4
    5    5   0.00257   0.00083         1
    5    6   0.00032   0.00013         6
    5    7   0.00005   0.00002         5
    5    8   0.00007   0.00003         6
    5    9   0.00017   0.00004         3
    5   10   0.00002   0.00001         5
    5   11   0.00008   0.00003         8
    5   12   0.00008   0.00004         5
    6    1   0.00012   0.00005         1
    6    2   0.00193   0.00106         2
    6    3   0.00064   0.00048         2
    6    4   0.00035   0.00017         8
    6    5   0.00263   0.00258         2
    6    6   0.00021   0.00006         2
    6    7   0.00019   0.00017         2
    6    8   0.00003   0.00002         2
    6    9   0.00010   0.00007         1
    6   10   0.00002   0.00001         8
    6   11   0.00002   0.00001         6
    6   12   0.00002   0.00001         8
    7    1   0.00033   0.00014         2
    7    2   0.00044   0.00029         2
    7    3   0.00007   0.00002         7
    7    4   0.00028   0.00017         8
    7    5   0.00043   0.00038         2
    7    6   0.00007   0.00003         8
    7    7   0.00018   0.00006         5
    7    8   0.00016   0.00003         4
    7    9   0.00001   0.00001         7
    7   10   0.00004   0.00002         1
    7   11   0.00001   0.00001         2
    7   12   0.00001   0.00000         1
    8    1   0.00011   0.00005         7
    8    2   0.00034   0.00016         7
    8    3   0.00005   0.00002         5
    8    4   0.00033   0.00015         1
    8    5   0.00009   0.00004         1
    8    6   0.00003   0.00002         1
    8    7   0.00015   0.00012         3
    8    8   0.00010   0.00007         4
    8    9   0.00007   0.00002         3
    8   10   0.00010   0.00006         4
    8   11   0.00002   0.00001         7
    8   12   0.00001   0.00000         6
    9    1   0.00043   0.00031         2
    9    2   0.00064   0.00021         2
    9    3   0.00011   0.00008         2
    9    4   0.00033   0.00012         1
    9    5   0.00083   0.00025         3
    9    6   0.00012   0.00006         1
    9    7   0.00003   0.00001         3
    9    8   0.00008   0.00004         4
    9    9   0.00006   0.00002         7
    9   10   0.00006   0.00002         5
    9   11   0.00005   0.00002         1
    9   12   0.00002   0.00000         6
   10    1   0.00048   0.00017         3
   10    2   0.00037   0.00023         1
   10    3   0.00014   0.00005         6
   10    4   0.00021   0.00009         5
   10    5   0.00049   0.00040         2
   10    6   0.00009   0.00007         2
   10    7   0.00003   0.00002         2
   10    8   0.00003   0.00002         5
   10    9   0.00002   0.00001         4
   10   10   0.00005   0.00004         5
   10   11   0.00006   0.00003         6
   10   12   0.00005   0.00003         2
   11    1   0.00050   0.00023         2
   11    2   0.00011   0.00008         2
   11    3   0.00007   0.00002         5
   11    4   0.00007   0.00003         6
   11    5   0.00010   0.00005         2
   11    6   0.00002   0.00001         4
   11    7   0.00001   0.00001         2
   11    8   0.00002   0.00002         5
   11    9   0.00002   0.00001         6
   11   10   0.00004   0.00002         6
   11   11   0.00006   0.00005         6
   11   12   0.00001   0.00000         8
   12    1   0.00002   0.00001         3
   12    2   0.00000   0.00000         2
   12    3   0.00001   0.00001         7
   12    4   0.00000   0.00000         7
   12    5   0.00001   0.00000         2
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         2
   12    8   0.00000   0.00000         5
   12    9   0.00000   0.00000         7
   12   10   0.00000   0.00000         2
   12   11   0.00000   0.00000         2
   12   12   0.00000   0.00000         7


 Special analysis for state     8   1.33578
    c    v      wtot      wmax     ikmax
    1    1   0.00190   0.00129         3
    1    2   0.00655   0.00381         6
    1    3   0.02414   0.01332         5
    1    4   0.08847   0.02543         3
    1    5   0.02265   0.01103         5
    1    6   0.00241   0.00092         3
    1    7   0.00370   0.00106         1
    1    8   0.00645   0.00169         8
    1    9   0.00531   0.00233         7
    1   10   0.00564   0.00207         6
    1   11   0.00447   0.00162         5
    1   12   0.00133   0.00041         5
    2    1   0.08281   0.05329         5
    2    2   0.07214   0.03060         4
    2    3   0.10540   0.04575         4
    2    4   0.02149   0.01328         3
    2    5   0.00780   0.00430         1
    2    6   0.00013   0.00005         6
    2    7   0.00103   0.00042         7
    2    8   0.00027   0.00013         7
    2    9   0.00049   0.00017         7
    2   10   0.00025   0.00007         8
    2   11   0.00046   0.00018         3
    2   12   0.00007   0.00003         4
    3    1   0.02042   0.01201         5
    3    2   0.06972   0.03332         5
    3    3   0.07054   0.02195         1
    3    4   0.01069   0.00276         5
    3    5   0.00289   0.00123         8
    3    6   0.00074   0.00030         7
    3    7   0.00292   0.00206         7
    3    8   0.00272   0.00067         1
    3    9   0.00157   0.00070         2
    3   10   0.00077   0.00036         1
    3   11   0.00054   0.00024         3
    3   12   0.00008   0.00003         6
    4    1   0.20790   0.08067         6
    4    2   0.02799   0.01271         8
    4    3   0.00988   0.00470         4
    4    4   0.00301   0.00129         5
    4    5   0.00168   0.00076         4
    4    6   0.00022   0.00006         3
    4    7   0.00012   0.00003         7
    4    8   0.00033   0.00017         6
    4    9   0.00014   0.00007         5
    4   10   0.00018   0.00014         5
    4   11   0.00003   0.00001         5
    4   12   0.00003   0.00001         1
    5    1   0.01647   0.00879         1
    5    2   0.02010   0.01618         1
    5    3   0.00618   0.00366         5
    5    4   0.00362   0.00182         4
    5    5   0.00217   0.00146         5
    5    6   0.00026   0.00012         6
    5    7   0.00026   0.00024         5
    5    8   0.00028   0.00019         5
    5    9   0.00007   0.00003         3
    5   10   0.00023   0.00011         4
    5   11   0.00022   0.00013         4
    5   12   0.00030   0.00022         3
    6    1   0.00731   0.00704         2
    6    2   0.02333   0.02158         2
    6    3   0.00054   0.00044         2
    6    4   0.00008   0.00005         5
    6    5   0.00010   0.00003         4
    6    6   0.00007   0.00002         7
    6    7   0.00002   0.00001         2
    6    8   0.00001   0.00000         2
    6    9   0.00006   0.00001         1
    6   10   0.00005   0.00002         3
    6   11   0.00000   0.00000         8
    6   12   0.00001   0.00000         3
    7    1   0.00227   0.00199         2
    7    2   0.00451   0.00408         2
    7    3   0.00119   0.00082         2
    7    4   0.00009   0.00005         4
    7    5   0.00012   0.00006         5
    7    6   0.00004   0.00001         8
    7    7   0.00004   0.00002         5
    7    8   0.00010   0.00004         5
    7    9   0.00002   0.00001         2
    7   10   0.00007   0.00003         6
    7   11   0.00002   0.00002         5
    7   12   0.00002   0.00001         5
    8    1   0.00036   0.00013         7
    8    2   0.00305   0.00137         3
    8    3   0.00118   0.00038         4
    8    4   0.00045   0.00030         4
    8    5   0.00001   0.00000         6
    8    6   0.00001   0.00001         8
    8    7   0.00003   0.00001         7
    8    8   0.00002   0.00001         4
    8    9   0.00006   0.00003         7
    8   10   0.00005   0.00002         6
    8   11   0.00001   0.00000         1
    8   12   0.00001   0.00000         8
    9    1   0.00012   0.00007         5
    9    2   0.00023   0.00012         4
    9    3   0.00050   0.00031         5
    9    4   0.00020   0.00015         5
    9    5   0.00026   0.00018         5
    9    6   0.00002   0.00001         1
    9    7   0.00005   0.00001         7
    9    8   0.00004   0.00002         6
    9    9   0.00011   0.00003         3
    9   10   0.00006   0.00001         3
    9   11   0.00006   0.00002         7
    9   12   0.00002   0.00001         6
   10    1   0.00008   0.00002         6
   10    2   0.00011   0.00006         1
   10    3   0.00041   0.00014         2
   10    4   0.00046   0.00033         5
   10    5   0.00022   0.00015         6
   10    6   0.00003   0.00001         2
   10    7   0.00000   0.00000         6
   10    8   0.00002   0.00001         6
   10    9   0.00002   0.00001         1
   10   10   0.00003   0.00001         6
   10   11   0.00002   0.00001         6
   10   12   0.00001   0.00000         2
   11    1   0.00005   0.00002         2
   11    2   0.00008   0.00004         6
   11    3   0.00011   0.00003         1
   11    4   0.00005   0.00004         6
   11    5   0.00057   0.00050         6
   11    6   0.00001   0.00001         6
   11    7   0.00002   0.00001         1
   11    8   0.00003   0.00001         5
   11    9   0.00002   0.00001         8
   11   10   0.00003   0.00002         1
   11   11   0.00002   0.00001         5
   11   12   0.00001   0.00001         8
   12    1   0.00000   0.00000         2
   12    2   0.00000   0.00000         7
   12    3   0.00002   0.00001         7
   12    4   0.00001   0.00000         7
   12    5   0.00000   0.00000         7
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         8
   12    8   0.00000   0.00000         5
   12    9   0.00000   0.00000         7
   12   10   0.00000   0.00000         2
   12   11   0.00000   0.00000         3
   12   12   0.00000   0.00000         8


 Special analysis for state     9   1.34476
    c    v      wtot      wmax     ikmax
    1    1   0.00181   0.00063         5
    1    2   0.00841   0.00483         4
    1    3   0.01037   0.00496         5
    1    4   0.04480   0.01494         8
    1    5   0.03693   0.01409         2
    1    6   0.00369   0.00094         8
    1    7   0.00416   0.00158         7
    1    8   0.00328   0.00135         2
    1    9   0.00280   0.00118         3
    1   10   0.00387   0.00176         4
    1   11   0.00179   0.00065         6
    1   12   0.00080   0.00017         5
    2    1   0.00794   0.00514         5
    2    2   0.09537   0.07240         5
    2    3   0.15530   0.07043         6
    2    4   0.10958   0.03124         8
    2    5   0.01586   0.01057         2
    2    6   0.00018   0.00010         3
    2    7   0.00225   0.00085         7
    2    8   0.00032   0.00012         6
    2    9   0.00052   0.00023         3
    2   10   0.00036   0.00010         4
    2   11   0.00016   0.00004         6
    2   12   0.00009   0.00005         3
    3    1   0.04040   0.03183         5
    3    2   0.04416   0.01123         2
    3    3   0.03310   0.00854         5
    3    4   0.00593   0.00266         7
    3    5   0.00778   0.00602         2
    3    6   0.00055   0.00027         2
    3    7   0.00146   0.00083         3
    3    8   0.00157   0.00065         4
    3    9   0.00107   0.00051         7
    3   10   0.00052   0.00013         1
    3   11   0.00016   0.00005         6
    3   12   0.00013   0.00006         3
    4    1   0.24538   0.08068         4
    4    2   0.01293   0.00469         1
    4    3   0.00378   0.00142         4
    4    4   0.00123   0.00038         6
    4    5   0.00152   0.00085         4
    4    6   0.00023   0.00015         3
    4    7   0.00017   0.00007         3
    4    8   0.00064   0.00035         5
    4    9   0.00028   0.00011         6
    4   10   0.00015   0.00005         3
    4   11   0.00030   0.00020         5
    4   12   0.00003   0.00001         3
    5    1   0.03436   0.02217         1
    5    2   0.00170   0.00034         6
    5    3   0.00080   0.00045         5
    5    4   0.00132   0.00071         4
    5    5   0.00074   0.00056         5
    5    6   0.00018   0.00007         4
    5    7   0.00013   0.00008         5
    5    8   0.00027   0.00012         6
    5    9   0.00009   0.00006         6
    5   10   0.00035   0.00021         5
    5   11   0.00057   0.00035         6
    5   12   0.00013   0.00006         3
    6    1   0.01200   0.00823         2
    6    2   0.00801   0.00521         8
    6    3   0.00009   0.00004         4
    6    4   0.00008   0.00003         5
    6    5   0.00011   0.00005         8
    6    6   0.00003   0.00001         3
    6    7   0.00003   0.00001         8
    6    8   0.00002   0.00001         1
    6    9   0.00002   0.00001         1
    6   10   0.00002   0.00001         2
    6   11   0.00001   0.00001         8
    6   12   0.00001   0.00001         2
    7    1   0.00782   0.00421         8
    7    2   0.00111   0.00056         2
    7    3   0.00016   0.00008         8
    7    4   0.00008   0.00003         8
    7    5   0.00004   0.00002         5
    7    6   0.00002   0.00001         2
    7    7   0.00004   0.00001         5
    7    8   0.00006   0.00002         6
    7    9   0.00002   0.00001         8
    7   10   0.00003   0.00001         8
    7   11   0.00001   0.00000         5
    7   12   0.00001   0.00000         5
    8    1   0.00356   0.00201         7
    8    2   0.00619   0.00467         7
    8    3   0.00039   0.00022         7
    8    4   0.00016   0.00010         6
    8    5   0.00004   0.00001         4
    8    6   0.00001   0.00001         1
    8    7   0.00002   0.00001         7
    8    8   0.00002   0.00001         7
    8    9   0.00003   0.00002         7
    8   10   0.00003   0.00002         6
    8   11   0.00001   0.00000         7
    8   12   0.00001   0.00001         7
    9    1   0.00059   0.00046         1
    9    2   0.00062   0.00034         5
    9    3   0.00008   0.00002         2
    9    4   0.00036   0.00027         5
    9    5   0.00007   0.00003         6
    9    6   0.00002   0.00001         1
    9    7   0.00002   0.00001         7
    9    8   0.00002   0.00001         4
    9    9   0.00004   0.00001         3
    9   10   0.00004   0.00001         1
    9   11   0.00002   0.00001         3
    9   12   0.00001   0.00000         4
   10    1   0.00030   0.00014         2
   10    2   0.00056   0.00045         2
   10    3   0.00062   0.00041         5
   10    4   0.00008   0.00005         4
   10    5   0.00022   0.00008         5
   10    6   0.00002   0.00001         8
   10    7   0.00000   0.00000         5
   10    8   0.00001   0.00000         6
   10    9   0.00001   0.00000         1
   10   10   0.00001   0.00000         5
   10   11   0.00002   0.00001         4
   10   12   0.00001   0.00000         8
   11    1   0.00010   0.00005         2
   11    2   0.00026   0.00013         2
   11    3   0.00032   0.00017         6
   11    4   0.00012   0.00006         6
   11    5   0.00030   0.00020         4
   11    6   0.00000   0.00000         6
   11    7   0.00001   0.00000         1
   11    8   0.00001   0.00001         5
   11    9   0.00001   0.00000         2
   11   10   0.00001   0.00001         1
   11   11   0.00001   0.00000         5
   11   12   0.00001   0.00001         2
   12    1   0.00001   0.00000         2
   12    2   0.00001   0.00001         2
   12    3   0.00001   0.00000         3
   12    4   0.00000   0.00000         7
   12    5   0.00000   0.00000         3
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         7
   12    9   0.00000   0.00000         3
   12   10   0.00000   0.00000         3
   12   11   0.00000   0.00000         6
   12   12   0.00000   0.00000         2


 Special analysis for state    10   1.37023
    c    v      wtot      wmax     ikmax
    1    1   0.09260   0.06030         3
    1    2   0.21636   0.09979         4
    1    3   0.10414   0.03912         5
    1    4   0.06679   0.03397         6
    1    5   0.02830   0.00685         6
    1    6   0.00781   0.00285         8
    1    7   0.01736   0.00549         7
    1    8   0.01902   0.00584         6
    1    9   0.01144   0.00325         3
    1   10   0.01506   0.00355         4
    1   11   0.00384   0.00096         5
    1   12   0.00481   0.00098         2
    2    1   0.03227   0.01024         5
    2    2   0.02434   0.00859         2
    2    3   0.03835   0.02418         6
    2    4   0.04739   0.01878         7
    2    5   0.01571   0.00730         1
    2    6   0.00391   0.00140         8
    2    7   0.00354   0.00112         2
    2    8   0.00118   0.00039         1
    2    9   0.00109   0.00069         1
    2   10   0.00090   0.00025         8
    2   11   0.00098   0.00078         2
    2   12   0.00038   0.00011         3
    3    1   0.01971   0.00753         5
    3    2   0.04427   0.01120         1
    3    3   0.02853   0.00666         8
    3    4   0.00602   0.00243         6
    3    5   0.01195   0.00553         2
    3    6   0.00053   0.00024         3
    3    7   0.00362   0.00144         1
    3    8   0.00320   0.00196         2
    3    9   0.00632   0.00214         2
    3   10   0.00365   0.00153         1
    3   11   0.00156   0.00064         2
    3   12   0.00120   0.00053         2
    4    1   0.05205   0.01963         3
    4    2   0.00634   0.00269         4
    4    3   0.00551   0.00457         6
    4    4   0.00194   0.00041         4
    4    5   0.00180   0.00061         5
    4    6   0.00045   0.00021         3
    4    7   0.00024   0.00008         8
    4    8   0.00022   0.00011         6
    4    9   0.00042   0.00016         6
    4   10   0.00044   0.00025         5
    4   11   0.00015   0.00006         8
    4   12   0.00014   0.00005         1
    5    1   0.00879   0.00242         3
    5    2   0.00332   0.00125         4
    5    3   0.00116   0.00051         6
    5    4   0.00163   0.00041         3
    5    5   0.00390   0.00168         5
    5    6   0.00093   0.00054         3
    5    7   0.00026   0.00015         5
    5    8   0.00014   0.00005         1
    5    9   0.00021   0.00006         5
    5   10   0.00014   0.00009         5
    5   11   0.00056   0.00025         6
    5   12   0.00019   0.00008         5
    6    1   0.00435   0.00263         8
    6    2   0.00133   0.00038         1
    6    3   0.00014   0.00005         4
    6    4   0.00039   0.00018         5
    6    5   0.00069   0.00022         2
    6    6   0.00010   0.00006         3
    6    7   0.00011   0.00003         2
    6    8   0.00006   0.00002         1
    6    9   0.00020   0.00014         1
    6   10   0.00006   0.00001         6
    6   11   0.00013   0.00009         2
    6   12   0.00006   0.00005         2
    7    1   0.00135   0.00061         1
    7    2   0.00068   0.00038         8
    7    3   0.00026   0.00012         2
    7    4   0.00022   0.00016         8
    7    5   0.00021   0.00005         1
    7    6   0.00007   0.00002         7
    7    7   0.00042   0.00014         8
    7    8   0.00031   0.00009         8
    7    9   0.00004   0.00002         1
    7   10   0.00015   0.00007         1
    7   11   0.00006   0.00002         5
    7   12   0.00004   0.00001         5
    8    1   0.00162   0.00091         7
    8    2   0.00110   0.00082         7
    8    3   0.00010   0.00004         1
    8    4   0.00018   0.00013         5
    8    5   0.00013   0.00004         1
    8    6   0.00004   0.00001         1
    8    7   0.00014   0.00008         7
    8    8   0.00008   0.00004         1
    8    9   0.00004   0.00002         3
    8   10   0.00005   0.00002         6
    8   11   0.00001   0.00001         7
    8   12   0.00001   0.00000         2
    9    1   0.00020   0.00008         8
    9    2   0.00021   0.00007         3
    9    3   0.00017   0.00005         2
    9    4   0.00037   0.00016         1
    9    5   0.00044   0.00017         6
    9    6   0.00012   0.00004         1
    9    7   0.00012   0.00007         2
    9    8   0.00008   0.00003         2
    9    9   0.00020   0.00005         2
    9   10   0.00016   0.00004         3
    9   11   0.00010   0.00003         2
    9   12   0.00006   0.00002         2
   10    1   0.00061   0.00018         2
   10    2   0.00038   0.00021         5
   10    3   0.00051   0.00024         4
   10    4   0.00020   0.00012         5
   10    5   0.00023   0.00016         2
   10    6   0.00007   0.00004         8
   10    7   0.00006   0.00003         2
   10    8   0.00003   0.00001         2
   10    9   0.00001   0.00000         2
   10   10   0.00003   0.00001         5
   10   11   0.00012   0.00007         2
   10   12   0.00006   0.00003         2
   11    1   0.00059   0.00021         8
   11    2   0.00012   0.00004         2
   11    3   0.00007   0.00003         5
   11    4   0.00020   0.00010         4
   11    5   0.00013   0.00007         2
   11    6   0.00002   0.00001         6
   11    7   0.00002   0.00001         2
   11    8   0.00004   0.00002         1
   11    9   0.00002   0.00001         8
   11   10   0.00006   0.00003         1
   11   11   0.00008   0.00004         2
   11   12   0.00001   0.00001         5
   12    1   0.00003   0.00001         7
   12    2   0.00001   0.00000         7
   12    3   0.00002   0.00001         7
   12    4   0.00001   0.00001         3
   12    5   0.00001   0.00001         3
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         5
   12    9   0.00001   0.00000         3
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         2
   12   12   0.00000   0.00000         5

